NOM_USUEL,LAT,LON,ALTI,AAAAMM,year,month,RR,TM,TX,RRAB,NBJNEIG,NBJGREL,NBJORAG,NBJBROU
ACHERES,48.983167,2.126,31,janv. 2024,2024,1,55.4,4.4,7.8,24.8,NA,NA,NA,NA
ACHERES,48.983167,2.126,31,févr. 2024,2024,2,62,9.2,12.1,9.6,NA,NA,NA,NA
ACHERES,48.983167,2.126,31,mars 2024,2024,3,83.9,9.7,14.5,15.9,NA,NA,NA,NA
ACHERES,48.983167,2.126,31,avr. 2024,2024,4,53,11.6,16.7,9,NA,NA,NA,NA
ACHERES,48.983167,2.126,31,mai 2024,2024,5,92.7,15.1,20.3,11.8,NA,NA,NA,NA
ACHERES,48.983167,2.126,31,juin 2024,2024,6,42.2,17.2,23.2,11.4,NA,NA,NA,NA
ACHERES,48.983167,2.126,31,juil. 2024,2024,7,46.5,20,26.3,13.9,NA,NA,NA,NA
ACHERES,48.983167,2.126,31,août 2024,2024,8,38.9,21,27.5,11.1,NA,NA,NA,NA
ACHERES,48.983167,2.126,31,sept. 2024,2024,9,82.4,16.1,20.7,18.2,NA,NA,NA,NA
ACHERES,48.983167,2.126,31,oct. 2024,2024,10,112.8,13.4,17.3,59.6,NA,NA,NA,NA
ACHERES,48.983167,2.126,31,nov. 2024,2024,11,39,8.3,11.6,13,NA,NA,NA,NA
ACHERES,48.983167,2.126,31,déc. 2024,2024,12,39.8,6.1,8.5,7.6,NA,NA,NA,NA
ACHERES,48.983167,2.126,31,janv. 2025,2025,1,110.4,4.5,7.8,17.8,NA,NA,NA,NA
ACHERES,48.983167,2.126,31,févr. 2025,2025,2,25,4.8,8.9,10.2,NA,NA,NA,NA
ACHERES,48.983167,2.126,31,mars 2025,2025,3,15,8.6,14.6,5.6,NA,NA,NA,NA
ACHERES,48.983167,2.126,31,avr. 2025,2025,4,27.1,13,20,7.7,NA,NA,NA,NA
ACHERES,48.983167,2.126,31,mai 2025,2025,5,24.4,15.6,22.3,6.6,NA,NA,NA,NA
ACHERES,48.983167,2.126,31,juin 2025,2025,6,29.9,20.9,27.9,12,NA,NA,NA,NA
