NOM_USUEL,LAT,LON,ALTI,AAAAMM,year,month,RR,TM,TX,RRAB,NBJNEIG,NBJGREL,NBJORAG,NBJBROU
AUBUSSON_SAPC,45.957833,2.187833,486,janv. 2024,2024,1,40.8,4.4,9.1,10.4,NA,NA,NA,NA
AUBUSSON_SAPC,45.957833,2.187833,486,févr. 2024,2024,2,72.8,7.2,11.4,14.6,NA,NA,NA,NA
AUBUSSON_SAPC,45.957833,2.187833,486,mars 2024,2024,3,110.4,8.2,14.3,25,NA,NA,NA,NA
AUBUSSON_SAPC,45.957833,2.187833,486,avr. 2024,2024,4,77,10.1,16.2,12,NA,NA,NA,NA
AUBUSSON_SAPC,45.957833,2.187833,486,mai 2024,2024,5,166,12.6,17.8,40.4,NA,NA,NA,NA
AUBUSSON_SAPC,45.957833,2.187833,486,juin 2024,2024,6,118.2,16.3,22.1,24,NA,NA,NA,NA
AUBUSSON_SAPC,45.957833,2.187833,486,juil. 2024,2024,7,79.8,19.3,26.5,36.4,NA,NA,NA,NA
AUBUSSON_SAPC,45.957833,2.187833,486,août 2024,2024,8,52.9,19.5,27.6,23.9,NA,NA,NA,NA
AUBUSSON_SAPC,45.957833,2.187833,486,sept. 2024,2024,9,147.3,13.9,19.1,37.5,NA,NA,NA,NA
AUBUSSON_SAPC,45.957833,2.187833,486,oct. 2024,2024,10,154.6,13.9,19.7,42.6,NA,NA,NA,NA
AUBUSSON_SAPC,45.957833,2.187833,486,nov. 2024,2024,11,53.8,9.1,14.8,20.4,NA,NA,NA,NA
AUBUSSON_SAPC,45.957833,2.187833,486,déc. 2024,2024,12,91.6,4,8.7,21.4,NA,NA,NA,NA
AUBUSSON_SAPC,45.957833,2.187833,486,janv. 2025,2025,1,113.2,4.3,9.7,15,NA,NA,NA,NA
AUBUSSON_SAPC,45.957833,2.187833,486,févr. 2025,2025,2,43.8,5.9,12.5,8.4,NA,NA,NA,NA
AUBUSSON_SAPC,45.957833,2.187833,486,mars 2025,2025,3,69.4,6.7,13,19,NA,NA,NA,NA
AUBUSSON_SAPC,45.957833,2.187833,486,avr. 2025,2025,4,78.1,10.6,17.9,12.6,NA,NA,NA,NA
AUBUSSON_SAPC,45.957833,2.187833,486,mai 2025,2025,5,29.6,13.2,21.1,10.2,NA,NA,NA,NA
AUBUSSON_SAPC,45.957833,2.187833,486,juin 2025,2025,6,48.7,19.6,28,16.3,NA,NA,NA,NA
AUBUSSON_SAPC,45.957833,2.187833,486,juil. 2025,2025,7,76.4,18.8,26.1,31,NA,NA,NA,NA
AUBUSSON_SAPC,45.957833,2.187833,486,août 2025,2025,8,103.5,19.5,28.7,36.1,NA,NA,NA,NA
