NOM_USUEL,LAT,LON,ALTI,AAAAMM,year,month,RR,TM,TX,RRAB,NBJNEIG,NBJGREL,NBJORAG,NBJBROU
AMBERT,45.516833,3.742667,555,janv. 2024,2024,1,31.2,3,8.1,10.8,NA,NA,NA,NA
AMBERT,45.516833,3.742667,555,févr. 2024,2024,2,57,7,12,24.8,NA,NA,NA,NA
AMBERT,45.516833,3.742667,555,mars 2024,2024,3,94.2,8.3,13.9,28,NA,NA,NA,NA
AMBERT,45.516833,3.742667,555,avr. 2024,2024,4,77.6,9.6,15.4,14,NA,NA,NA,NA
AMBERT,45.516833,3.742667,555,mai 2024,2024,5,154.2,12.8,18.4,36.4,NA,NA,NA,NA
AMBERT,45.516833,3.742667,555,juin 2024,2024,6,71.5,17.2,23.1,10.4,NA,NA,NA,NA
AMBERT,45.516833,3.742667,555,juil. 2024,2024,7,79.1,20.3,27.4,21,NA,NA,NA,NA
AMBERT,45.516833,3.742667,555,août 2024,2024,8,26,20.5,28.9,10.4,NA,NA,NA,NA
AMBERT,45.516833,3.742667,555,sept. 2024,2024,9,136,14.1,19.6,51.2,NA,NA,NA,NA
AMBERT,45.516833,3.742667,555,oct. 2024,2024,10,105.1,13.9,19.6,43.5,NA,NA,NA,NA
AMBERT,45.516833,3.742667,555,nov. 2024,2024,11,45.8,8.1,13.8,19.8,NA,NA,NA,NA
AMBERT,45.516833,3.742667,555,déc. 2024,2024,12,101,3.1,7.6,19.2,NA,NA,NA,NA
AMBERT,45.516833,3.742667,555,janv. 2025,2025,1,38.6,3.8,8.6,7.6,NA,NA,NA,NA
AMBERT,45.516833,3.742667,555,févr. 2025,2025,2,23.8,5.2,11.3,10.4,NA,NA,NA,NA
AMBERT,45.516833,3.742667,555,mars 2025,2025,3,44.6,6.6,12.3,16.6,NA,NA,NA,NA
AMBERT,45.516833,3.742667,555,avr. 2025,2025,4,58.2,10.6,17.7,23.2,NA,NA,NA,NA
AMBERT,45.516833,3.742667,555,mai 2025,2025,5,100.2,13.5,20.1,33.7,NA,NA,NA,NA
AMBERT,45.516833,3.742667,555,juin 2025,2025,6,46.2,20.2,28.4,12.3,NA,NA,NA,NA
AMBERT,45.516833,3.742667,555,juil. 2025,2025,7,44.9,19.3,27,11,NA,NA,NA,NA
AMBERT,45.516833,3.742667,555,août 2025,2025,8,93.4,19.8,29,27.2,NA,NA,NA,NA
AMBERT,45.516833,3.742667,555,sept. 2025,2025,9,30,16.7,22.7,9.6,NA,NA,NA,NA
ANZAT-LE-LUGUET_SAPC,45.320167,3.016,1270,janv. 2024,2024,1,123.8,1.6,5.3,31.5,NA,NA,NA,NA
ANZAT-LE-LUGUET_SAPC,45.320167,3.016,1270,févr. 2024,2024,2,82.2,3.8,7.3,13.8,NA,NA,NA,NA
