NOM_USUEL,LAT,LON,ALTI,AAAAMM,year,month,RR,TM,TX,RRAB,NBJNEIG,NBJGREL,NBJORAG,NBJBROU
BAILLEUL-LE-SOC,49.423667,2.579667,131,janv. 2024,2024,1,56.2,3.7,6.2,19.4,4,NA,NA,4
BAILLEUL-LE-SOC,49.423667,2.579667,131,févr. 2024,2024,2,82.9,8.5,10.8,14.9,0,NA,NA,3
BAILLEUL-LE-SOC,49.423667,2.579667,131,mars 2024,2024,3,88,9.1,12.8,11.7,0,NA,NA,6
BAILLEUL-LE-SOC,49.423667,2.579667,131,avr. 2024,2024,4,53.6,11,15.3,8.8,0,NA,NA,2
BAILLEUL-LE-SOC,49.423667,2.579667,131,mai 2024,2024,5,77.8,14.6,19,17,0,NA,NA,5
BAILLEUL-LE-SOC,49.423667,2.579667,131,juin 2024,2024,6,44,16.3,21.3,10.3,0,NA,NA,2
BAILLEUL-LE-SOC,49.423667,2.579667,131,juil. 2024,2024,7,54.6,19.3,24.6,16.4,0,NA,NA,2
BAILLEUL-LE-SOC,49.423667,2.579667,131,août 2024,2024,8,30.8,20.3,26.2,11.9,0,NA,NA,0
BAILLEUL-LE-SOC,49.423667,2.579667,131,sept. 2024,2024,9,80.4,16,20.3,16.5,0,NA,NA,1
BAILLEUL-LE-SOC,49.423667,2.579667,131,oct. 2024,2024,10,117.8,13,16.4,46,0,NA,NA,13
BAILLEUL-LE-SOC,49.423667,2.579667,131,nov. 2024,2024,11,43.8,7.6,10,14.1,3,NA,NA,11
BAILLEUL-LE-SOC,49.423667,2.579667,131,déc. 2024,2024,12,48.5,5.5,7.5,13.3,0,NA,NA,9
BAILLEUL-LE-SOC,49.423667,2.579667,131,janv. 2025,2025,1,143.2,3.7,6.1,22.7,4,NA,NA,14
BAILLEUL-LE-SOC,49.423667,2.579667,131,févr. 2025,2025,2,30.5,4.5,7.1,9.7,0,NA,NA,8
BAILLEUL-LE-SOC,49.423667,2.579667,131,mars 2025,2025,3,12.8,8.4,13.2,4.8,0,NA,NA,3
BAILLEUL-LE-SOC,49.423667,2.579667,131,avr. 2025,2025,4,39.5,12.4,18.1,13.7,0,NA,NA,2
BAILLEUL-LE-SOC,49.423667,2.579667,131,mai 2025,2025,5,24.9,14.5,20.3,9.8,0,NA,NA,2
BAILLEUL-LE-SOC,49.423667,2.579667,131,juin 2025,2025,6,69.3,19.5,25.3,25.1,0,NA,NA,1
BAILLEUL-LE-SOC,49.423667,2.579667,131,juil. 2025,2025,7,94.5,19.8,24.8,18.4,0,NA,NA,0
BAILLEUL-LE-SOC,49.423667,2.579667,131,août 2025,2025,8,27.7,19.9,25.7,8.3,0,NA,NA,2
BAILLEUL-LE-SOC,49.423667,2.579667,131,sept. 2025,2025,9,26.5,17.1,21.9,7.3,0,NA,NA,0
BREUIL-LE-VERT,49.3645,2.432833,57,janv. 2024,2024,1,63.3,3.9,7.4,20,NA,NA,NA,NA
BREUIL-LE-VERT,49.3645,2.432833,57,févr. 2024,2024,2,84,9,11.6,14.1,NA,NA,NA,NA
BREUIL-LE-VERT,49.3645,2.432833,57,mars 2024,2024,3,106.9,9.3,13.7,14.9,NA,NA,NA,NA
BREUIL-LE-VERT,49.3645,2.432833,57,avr. 2024,2024,4,51.6,11.4,16.2,9.8,NA,NA,NA,NA
BREUIL-LE-VERT,49.3645,2.432833,57,mai 2024,2024,5,100.4,14.9,19.9,19,NA,NA,NA,NA
BREUIL-LE-VERT,49.3645,2.432833,57,juin 2024,2024,6,44.1,16.5,22.5,11.1,NA,NA,NA,NA
BREUIL-LE-VERT,49.3645,2.432833,57,juil. 2024,2024,7,69.1,19.3,25.4,21.3,NA,NA,NA,NA
BREUIL-LE-VERT,49.3645,2.432833,57,août 2024,2024,8,45.9,20.2,26.6,14.3,NA,NA,NA,NA
BREUIL-LE-VERT,49.3645,2.432833,57,sept. 2024,2024,9,98.4,16,20.9,28.1,NA,NA,NA,NA
BREUIL-LE-VERT,49.3645,2.432833,57,oct. 2024,2024,10,126.3,13.2,17.4,50.9,NA,NA,NA,NA
BREUIL-LE-VERT,49.3645,2.432833,57,nov. 2024,2024,11,42.3,8,11.1,14.1,NA,NA,NA,NA
BREUIL-LE-VERT,49.3645,2.432833,57,déc. 2024,2024,12,57.3,5.9,8.3,13.9,NA,NA,NA,NA
BREUIL-LE-VERT,49.3645,2.432833,57,janv. 2025,2025,1,146.9,3.9,6.9,21.7,NA,NA,NA,NA
BREUIL-LE-VERT,49.3645,2.432833,57,févr. 2025,2025,2,26.2,4.6,8.3,9.6,NA,NA,NA,NA
BREUIL-LE-VERT,49.3645,2.432833,57,mars 2025,2025,3,13.8,8.2,14.5,4.2,NA,NA,NA,NA
BREUIL-LE-VERT,49.3645,2.432833,57,avr. 2025,2025,4,27.4,12.5,19.7,10.8,NA,NA,NA,NA
BREUIL-LE-VERT,49.3645,2.432833,57,mai 2025,2025,5,38,14.8,21.8,14.5,NA,NA,NA,NA
BREUIL-LE-VERT,49.3645,2.432833,57,juin 2025,2025,6,78.1,19.7,26.7,31.8,NA,NA,NA,NA
BREUIL-LE-VERT,49.3645,2.432833,57,juil. 2025,2025,7,101.1,20,26.3,30.8,NA,NA,NA,NA
BREUIL-LE-VERT,49.3645,2.432833,57,août 2025,2025,8,32.8,19.9,27.1,18,NA,NA,NA,NA
BREUIL-LE-VERT,49.3645,2.432833,57,sept. 2025,2025,9,24.2,17.1,22.8,7.4,NA,NA,NA,NA
FRESNOY-LA-RIVIERE,49.284833,2.918333,61,janv. 2024,2024,1,62.3,3.6,6.8,15.9,NA,NA,NA,NA
FRESNOY-LA-RIVIERE,49.284833,2.918333,61,févr. 2024,2024,2,101.7,8.8,11.5,17.6,NA,NA,NA,NA
FRESNOY-LA-RIVIERE,49.284833,2.918333,61,mars 2024,2024,3,106.6,9.3,13.8,19.1,NA,NA,NA,NA
FRESNOY-LA-RIVIERE,49.284833,2.918333,61,avr. 2024,2024,4,51,11.3,16.4,7.4,NA,NA,NA,NA
FRESNOY-LA-RIVIERE,49.284833,2.918333,61,mai 2024,2024,5,104.8,15,20.1,20.4,NA,NA,NA,NA
FRESNOY-LA-RIVIERE,49.284833,2.918333,61,juin 2024,2024,6,32.9,16.8,22.6,12.3,NA,NA,NA,NA
FRESNOY-LA-RIVIERE,49.284833,2.918333,61,juil. 2024,2024,7,30.6,19.5,25.4,6.4,NA,NA,NA,NA
FRESNOY-LA-RIVIERE,49.284833,2.918333,61,août 2024,2024,8,43.6,20.5,27,12.5,NA,NA,NA,NA
FRESNOY-LA-RIVIERE,49.284833,2.918333,61,sept. 2024,2024,9,101.8,16,20.5,15.5,NA,NA,NA,NA
FRESNOY-LA-RIVIERE,49.284833,2.918333,61,oct. 2024,2024,10,86.7,13.3,17.1,37.8,NA,NA,NA,NA
FRESNOY-LA-RIVIERE,49.284833,2.918333,61,nov. 2024,2024,11,54.9,7.7,10.8,15.4,NA,NA,NA,NA
FRESNOY-LA-RIVIERE,49.284833,2.918333,61,déc. 2024,2024,12,54.6,5.5,7.8,11,NA,NA,NA,NA
FRESNOY-LA-RIVIERE,49.284833,2.918333,61,janv. 2025,2025,1,137.9,3.8,6.7,19.3,NA,NA,NA,NA
FRESNOY-LA-RIVIERE,49.284833,2.918333,61,févr. 2025,2025,2,55.1,4.5,8,27.1,NA,NA,NA,NA
FRESNOY-LA-RIVIERE,49.284833,2.918333,61,mars 2025,2025,3,16.8,8.1,14.3,4.8,NA,NA,NA,NA
FRESNOY-LA-RIVIERE,49.284833,2.918333,61,avr. 2025,2025,4,32.6,12.6,19.7,13,NA,NA,NA,NA
FRESNOY-LA-RIVIERE,49.284833,2.918333,61,mai 2025,2025,5,28.2,15,21.8,9.4,NA,NA,NA,NA
FRESNOY-LA-RIVIERE,49.284833,2.918333,61,juin 2025,2025,6,50.7,20.1,27.2,16.3,NA,NA,NA,NA
FRESNOY-LA-RIVIERE,49.284833,2.918333,61,juil. 2025,2025,7,121.7,19.9,25.9,44.4,NA,NA,NA,NA
FRESNOY-LA-RIVIERE,49.284833,2.918333,61,août 2025,2025,8,18.2,19.9,26.8,5,NA,NA,NA,NA
FRESNOY-LA-RIVIERE,49.284833,2.918333,61,sept. 2025,2025,9,22,17.2,22.8,7.8,NA,NA,NA,NA
GODENVILLERS,49.586167,2.554167,92,janv. 2024,2024,1,67.2,3.8,6.7,20,NA,NA,NA,NA
GODENVILLERS,49.586167,2.554167,92,févr. 2024,2024,2,82.2,8.9,11.3,13.7,NA,NA,NA,NA
GODENVILLERS,49.586167,2.554167,92,mars 2024,2024,3,105.5,9.3,13.2,13.9,NA,NA,NA,NA
GODENVILLERS,49.586167,2.554167,92,avr. 2024,2024,4,56.8,11.5,16.1,14.2,NA,NA,NA,NA
GODENVILLERS,49.586167,2.554167,92,mai 2024,2024,5,59.1,15.2,19.9,11.5,NA,NA,NA,NA
GODENVILLERS,49.586167,2.554167,92,juin 2024,2024,6,52,16.5,21.9,19,NA,NA,NA,NA
GODENVILLERS,49.586167,2.554167,92,juil. 2024,2024,7,74.8,19.5,25,17.5,NA,NA,NA,NA
