NOM_USUEL,LAT,LON,ALTI,AAAAMM,year,month,RR,TM,TX,RRAB,NBJNEIG,NBJGREL,NBJORAG,NBJBROU
BEGAAR,43.833167,-0.836,19,janv. 2024,2024,1,70,8,13,35,NA,NA,NA,NA
BEGAAR,43.833167,-0.836,19,févr. 2024,2024,2,142,10.2,14.8,23.5,NA,NA,NA,NA
BEGAAR,43.833167,-0.836,19,mars 2024,2024,3,193.2,11.6,17.9,38,NA,NA,NA,NA
BEGAAR,43.833167,-0.836,19,avr. 2024,2024,4,63.8,13.5,20.9,13.6,NA,NA,NA,NA
BEGAAR,43.833167,-0.836,19,mai 2024,2024,5,135.9,16.1,21.7,30.7,NA,NA,NA,NA
BEGAAR,43.833167,-0.836,19,juin 2024,2024,6,87.5,19.6,25.3,25.3,NA,NA,NA,NA
BEGAAR,43.833167,-0.836,19,juil. 2024,2024,7,22.7,22.1,28.2,4.3,NA,NA,NA,NA
BEGAAR,43.833167,-0.836,19,août 2024,2024,8,90.6,22.2,29,29.6,NA,NA,NA,NA
BEGAAR,43.833167,-0.836,19,sept. 2024,2024,9,157.5,17.8,23.1,36,NA,NA,NA,NA
BEGAAR,43.833167,-0.836,19,oct. 2024,2024,10,138.1,16.6,21.4,31.1,NA,NA,NA,NA
BEGAAR,43.833167,-0.836,19,nov. 2024,2024,11,57.5,12.1,18.1,25.7,NA,NA,NA,NA
BEGAAR,43.833167,-0.836,19,déc. 2024,2024,12,86.5,7.6,11.6,17.9,NA,NA,NA,NA
BEGAAR,43.833167,-0.836,19,janv. 2025,2025,1,126.2,7.3,12.7,34.6,NA,NA,NA,NA
BEGAAR,43.833167,-0.836,19,févr. 2025,2025,2,42,9.5,16.1,8,NA,NA,NA,NA
BEGAAR,43.833167,-0.836,19,mars 2025,2025,3,50.4,10.6,17.5,9.8,NA,NA,NA,NA
BEGAAR,43.833167,-0.836,19,avr. 2025,2025,4,98.6,14.3,20.9,15.3,NA,NA,NA,NA
BEGAAR,43.833167,-0.836,19,mai 2025,2025,5,83.3,17.2,24,20.3,NA,NA,NA,NA
BEGAAR,43.833167,-0.836,19,juin 2025,2025,6,59.6,22.9,30.1,23.6,NA,NA,NA,NA
BEGAAR,43.833167,-0.836,19,juil. 2025,2025,7,26,22.2,28.9,7.2,NA,NA,NA,NA
BEGAAR,43.833167,-0.836,19,août 2025,2025,8,75.8,23.3,30.8,36.5,NA,NA,NA,NA
BEGAAR,43.833167,-0.836,19,sept. 2025,2025,9,22.3,19.7,25.4,10.9,NA,NA,NA,NA
BELIS,44.063833,-0.453833,85,janv. 2024,2024,1,48,7.6,12.6,16.9,NA,NA,NA,NA
