NOM_USUEL,LAT,LON,ALTI,AAAAMM,year,month,RR,TM,TX,RRAB,NBJNEIG,NBJGREL,NBJORAG,NBJBROU
PTE DE LA HAGUE,49.725167,-1.939833,6,janv. 2024,2024,1,73.4,7.6,9.5,13.7,0,0,0,0
PTE DE LA HAGUE,49.725167,-1.939833,6,févr. 2024,2024,2,116.9,10,11.5,16.5,0,1,0,5
PTE DE LA HAGUE,49.725167,-1.939833,6,mars 2024,2024,3,71.2,9.7,11.7,16.7,0,0,0,1
PTE DE LA HAGUE,49.725167,-1.939833,6,avr. 2024,2024,4,39.2,11.4,13.6,8.8,0,0,0,1
PTE DE LA HAGUE,49.725167,-1.939833,6,mai 2024,2024,5,80.8,13.4,15.9,29.4,0,0,0,2
PTE DE LA HAGUE,49.725167,-1.939833,6,juin 2024,2024,6,15.2,15.2,17.4,6,0,0,0,2
PTE DE LA HAGUE,49.725167,-1.939833,6,juil. 2024,2024,7,68,16.9,19.1,17.6,0,0,0,1
PTE DE LA HAGUE,49.725167,-1.939833,6,août 2024,2024,8,57,18.3,20.5,27,0,0,0,4
PTE DE LA HAGUE,49.725167,-1.939833,6,sept. 2024,2024,9,120.8,16.2,18.1,27.6,0,0,1,2
PTE DE LA HAGUE,49.725167,-1.939833,6,oct. 2024,2024,10,71.8,14.9,17,12.3,0,0,1,0
PTE DE LA HAGUE,49.725167,-1.939833,6,nov. 2024,2024,11,88.2,11.6,13.4,21.4,2,0,0,2
PTE DE LA HAGUE,49.725167,-1.939833,6,déc. 2024,2024,12,90.2,9.7,11.4,45.1,0,0,0,2
PTE DE LA HAGUE,49.725167,-1.939833,6,janv. 2025,2025,1,149.6,6.7,9,50,0,0,0,1
PTE DE LA HAGUE,49.725167,-1.939833,6,févr. 2025,2025,2,63,7.8,9.5,11.4,0,1,0,0
PTE DE LA HAGUE,49.725167,-1.939833,6,mars 2025,2025,3,17.6,9.4,11.7,9,0,0,0,1
PTE DE LA HAGUE,49.725167,-1.939833,6,avr. 2025,2025,4,31.7,11.1,13.6,11.6,0,0,0,1
