NOM_USUEL,LAT,LON,ALTI,AAAAMM,year,month,RR,TM,TX,RRAB,NBJNEIG,NBJGREL,NBJORAG,NBJBROU
AUBREVILLE_SAPC,49.133833,5.0935,202,janv. 2024,2024,1,78.1,2.8,6.3,27.4,NA,NA,NA,NA
AUBREVILLE_SAPC,49.133833,5.0935,202,févr. 2024,2024,2,134.1,7.7,10.5,31,NA,NA,NA,NA
AUBREVILLE_SAPC,49.133833,5.0935,202,mars 2024,2024,3,86.1,8.8,13.3,16.8,NA,NA,NA,NA
AUBREVILLE_SAPC,49.133833,5.0935,202,avr. 2024,2024,4,69.7,10.4,15.7,19.6,NA,NA,NA,NA
AUBREVILLE_SAPC,49.133833,5.0935,202,mai 2024,2024,5,162.2,14.4,19.7,34.2,NA,NA,NA,NA
AUBREVILLE_SAPC,49.133833,5.0935,202,juin 2024,2024,6,88.9,16.5,22.5,27.6,NA,NA,NA,NA
AUBREVILLE_SAPC,49.133833,5.0935,202,juil. 2024,2024,7,141.7,19,25,31.1,NA,NA,NA,NA
AUBREVILLE_SAPC,49.133833,5.0935,202,août 2024,2024,8,85.4,20.1,26.3,17,NA,NA,NA,NA
AUBREVILLE_SAPC,49.133833,5.0935,202,sept. 2024,2024,9,117,15.8,20.4,28,NA,NA,NA,NA
AUBREVILLE_SAPC,49.133833,5.0935,202,oct. 2024,2024,10,83.9,13.1,17.5,33.5,NA,NA,NA,NA
AUBREVILLE_SAPC,49.133833,5.0935,202,nov. 2024,2024,11,88.5,6.8,9.5,35,1,NA,NA,NA
AUBREVILLE_SAPC,49.133833,5.0935,202,déc. 2024,2024,12,90.9,3.9,6.5,22.3,1,NA,NA,NA
AUBREVILLE_SAPC,49.133833,5.0935,202,janv. 2025,2025,1,95.3,3.3,6.5,18,NA,NA,NA,NA
AUBREVILLE_SAPC,49.133833,5.0935,202,févr. 2025,2025,2,29.7,4.1,7.7,7.6,NA,NA,NA,NA
AUBREVILLE_SAPC,49.133833,5.0935,202,mars 2025,2025,3,8.6,7.8,14.7,3.8,NA,NA,NA,NA
AUBREVILLE_SAPC,49.133833,5.0935,202,avr. 2025,2025,4,28.5,11.4,18.4,9.5,NA,NA,NA,NA
AUBREVILLE_SAPC,49.133833,5.0935,202,mai 2025,2025,5,46.3,13.6,21.3,14.8,NA,NA,NA,NA
AUBREVILLE_SAPC,49.133833,5.0935,202,juin 2025,2025,6,88,19.4,26.9,37.3,NA,NA,NA,NA
AUBREVILLE_SAPC,49.133833,5.0935,202,juil. 2025,2025,7,111.2,19.1,25.6,20.2,NA,NA,NA,NA
AUBREVILLE_SAPC,49.133833,5.0935,202,août 2025,2025,8,73.4,19.3,26.6,26.8,NA,NA,NA,NA
AUBREVILLE_SAPC,49.133833,5.0935,202,sept. 2025,2025,9,40.9,17.3,22.1,14.9,NA,NA,NA,NA
BEHONNE_SAPC,48.795667,5.1885,301,janv. 2024,2024,1,84,3.1,5.7,27.6,NA,NA,NA,NA
BEHONNE_SAPC,48.795667,5.1885,301,févr. 2024,2024,2,130.2,7.6,9.9,24.2,NA,NA,NA,NA
BEHONNE_SAPC,48.795667,5.1885,301,mars 2024,2024,3,84.5,8.9,12.5,23.9,NA,NA,NA,NA
BEHONNE_SAPC,48.795667,5.1885,301,avr. 2024,2024,4,62.6,10.5,15.1,10.9,NA,NA,NA,NA
BEHONNE_SAPC,48.795667,5.1885,301,mai 2024,2024,5,162.8,14.5,19,23.7,NA,NA,NA,NA
BEHONNE_SAPC,48.795667,5.1885,301,juin 2024,2024,6,107.2,16.7,21.9,34.9,NA,NA,NA,NA
BEHONNE_SAPC,48.795667,5.1885,301,juil. 2024,2024,7,87.3,19.4,24.6,14.1,NA,NA,NA,NA
BEHONNE_SAPC,48.795667,5.1885,301,août 2024,2024,8,121.7,20.4,25.8,50.1,NA,NA,NA,NA
BEHONNE_SAPC,48.795667,5.1885,301,sept. 2024,2024,9,97.4,15.8,19.7,26,NA,NA,NA,NA
BEHONNE_SAPC,48.795667,5.1885,301,oct. 2024,2024,10,81.1,13.4,16.7,32.8,NA,NA,NA,NA
BEHONNE_SAPC,48.795667,5.1885,301,nov. 2024,2024,11,74.6,6.8,9.2,36.4,1,NA,NA,NA
BEHONNE_SAPC,48.795667,5.1885,301,déc. 2024,2024,12,86.6,3.5,5.8,18.6,1,NA,NA,NA
BEHONNE_SAPC,48.795667,5.1885,301,janv. 2025,2025,1,96.7,3.7,6.5,17,NA,NA,NA,NA
BEHONNE_SAPC,48.795667,5.1885,301,févr. 2025,2025,2,59.4,4.1,6.9,29.1,NA,NA,NA,NA
BEHONNE_SAPC,48.795667,5.1885,301,mars 2025,2025,3,8,8.5,13.4,2.8,NA,NA,NA,NA
BEHONNE_SAPC,48.795667,5.1885,301,avr. 2025,2025,4,29.2,12.1,17.3,8.2,NA,NA,NA,NA
BEHONNE_SAPC,48.795667,5.1885,301,mai 2025,2025,5,23.1,14.4,20.3,6.7,NA,NA,NA,NA
BEHONNE_SAPC,48.795667,5.1885,301,juin 2025,2025,6,95,20,26,39.6,NA,NA,NA,NA
BEHONNE_SAPC,48.795667,5.1885,301,juil. 2025,2025,7,81.8,19.1,24.6,15.7,NA,NA,NA,NA
BEHONNE_SAPC,48.795667,5.1885,301,août 2025,2025,8,54.8,20.1,26.1,16,NA,NA,NA,NA
BEHONNE_SAPC,48.795667,5.1885,301,sept. 2025,2025,9,47.2,17.2,21.3,16.1,NA,NA,NA,NA
BONZEE_SAPC,49.092833,5.601167,235,janv. 2024,2024,1,92.4,2.4,5.9,23.8,NA,NA,NA,NA
BONZEE_SAPC,49.092833,5.601167,235,févr. 2024,2024,2,112.7,7.7,10.4,20.8,NA,NA,NA,NA
BONZEE_SAPC,49.092833,5.601167,235,mars 2024,2024,3,85.1,8.5,12.8,15,NA,NA,NA,NA
BONZEE_SAPC,49.092833,5.601167,235,avr. 2024,2024,4,81.2,10.2,15.3,20.9,NA,NA,NA,NA
BONZEE_SAPC,49.092833,5.601167,235,mai 2024,2024,5,101.8,14.4,19.3,19.3,NA,NA,NA,NA
BONZEE_SAPC,49.092833,5.601167,235,juin 2024,2024,6,94.4,16.7,22.6,36.9,NA,NA,NA,NA
BONZEE_SAPC,49.092833,5.601167,235,juil. 2024,2024,7,86.3,19.1,25.1,14.6,NA,NA,NA,NA
BONZEE_SAPC,49.092833,5.601167,235,août 2024,2024,8,76.6,20.5,26.8,28.6,NA,NA,NA,NA
BONZEE_SAPC,49.092833,5.601167,235,sept. 2024,2024,9,114.1,15.6,20.2,24.2,NA,NA,NA,NA
BONZEE_SAPC,49.092833,5.601167,235,oct. 2024,2024,10,74.7,12.1,16.3,23.8,NA,NA,NA,NA
BONZEE_SAPC,49.092833,5.601167,235,nov. 2024,2024,11,83.9,6.3,8.7,34.8,1,NA,NA,NA
BONZEE_SAPC,49.092833,5.601167,235,déc. 2024,2024,12,73.3,3.6,6.2,16.7,1,NA,NA,NA
BONZEE_SAPC,49.092833,5.601167,235,janv. 2025,2025,1,115.8,3.1,6.2,24.8,NA,NA,NA,NA
BONZEE_SAPC,49.092833,5.601167,235,févr. 2025,2025,2,36.2,3.3,6.8,11.9,NA,NA,NA,NA
BONZEE_SAPC,49.092833,5.601167,235,mars 2025,2025,3,14.7,7.1,13.7,6.5,NA,NA,NA,NA
BONZEE_SAPC,49.092833,5.601167,235,avr. 2025,2025,4,51.8,10.5,17.4,13.2,NA,NA,NA,NA
BONZEE_SAPC,49.092833,5.601167,235,mai 2025,2025,5,33.6,13.6,20.7,7.7,NA,NA,NA,NA
BONZEE_SAPC,49.092833,5.601167,235,juin 2025,2025,6,85.1,19.2,26.1,30,NA,NA,NA,NA
BONZEE_SAPC,49.092833,5.601167,235,juil. 2025,2025,7,82.8,19.1,25.1,17.8,NA,NA,NA,NA
BONZEE_SAPC,49.092833,5.601167,235,août 2025,2025,8,42,19.2,26.1,18.6,NA,NA,NA,NA
BONZEE_SAPC,49.092833,5.601167,235,sept. 2025,2025,9,48.7,16.9,21.6,18.6,NA,NA,NA,NA
BOVIOLLES,48.648667,5.415,272,janv. 2024,2024,1,131.3,2.9,6.3,36.7,NA,NA,NA,NA
BOVIOLLES,48.648667,5.415,272,févr. 2024,2024,2,159,7.9,10.9,35.2,NA,NA,NA,NA
BOVIOLLES,48.648667,5.415,272,mars 2024,2024,3,95.8,9,13.6,19.5,NA,NA,NA,NA
BOVIOLLES,48.648667,5.415,272,avr. 2024,2024,4,62.6,10.5,16.3,8.8,NA,NA,NA,NA
BOVIOLLES,48.648667,5.415,272,mai 2024,2024,5,170.5,14.6,20.3,25.1,NA,NA,NA,NA
BOVIOLLES,48.648667,5.415,272,juin 2024,2024,6,142.9,16.9,23.3,88.3,NA,NA,NA,NA
BOVIOLLES,48.648667,5.415,272,juil. 2024,2024,7,120.7,19.1,25.7,29.5,NA,NA,NA,NA
BOVIOLLES,48.648667,5.415,272,août 2024,2024,8,110.5,20.4,27.4,38.4,NA,NA,NA,NA
BOVIOLLES,48.648667,5.415,272,sept. 2024,2024,9,100.8,15.7,20.5,22.3,NA,NA,NA,NA
BOVIOLLES,48.648667,5.415,272,oct. 2024,2024,10,79.5,13.1,17.5,30.6,NA,NA,NA,NA
BOVIOLLES,48.648667,5.415,272,nov. 2024,2024,11,87,6.6,9.5,35.6,1,NA,NA,NA
BOVIOLLES,48.648667,5.415,272,déc. 2024,2024,12,114.5,3.6,6.1,27.5,1,NA,NA,NA
BOVIOLLES,48.648667,5.415,272,janv. 2025,2025,1,108.8,3.7,7.1,20.9,NA,NA,NA,NA
BOVIOLLES,48.648667,5.415,272,févr. 2025,2025,2,53,4.2,7.8,20,NA,NA,NA,NA
BOVIOLLES,48.648667,5.415,272,mars 2025,2025,3,16,7.4,14.1,6.4,NA,NA,NA,NA
BOVIOLLES,48.648667,5.415,272,avr. 2025,2025,4,37,11.3,18.2,9.6,NA,NA,NA,NA
BOVIOLLES,48.648667,5.415,272,mai 2025,2025,5,53.7,13.7,21.6,11.8,NA,NA,NA,NA
BOVIOLLES,48.648667,5.415,272,juin 2025,2025,6,95.2,19.6,26.9,27.4,NA,NA,NA,NA
BOVIOLLES,48.648667,5.415,272,juil. 2025,2025,7,76.8,19,25.9,12.7,NA,NA,NA,NA
BOVIOLLES,48.648667,5.415,272,août 2025,2025,8,81,19.6,27.4,28.7,NA,NA,NA,NA
BOVIOLLES,48.648667,5.415,272,sept. 2025,2025,9,54.2,17.3,22.4,16.5,NA,NA,NA,NA
BRAS-SUR-MEUSE,49.208333,5.379167,194,janv. 2024,2024,1,102.3,2.9,6.5,33.1,NA,NA,NA,NA
BRAS-SUR-MEUSE,49.208333,5.379167,194,févr. 2024,2024,2,135.9,8.1,11,29,NA,NA,NA,NA
BRAS-SUR-MEUSE,49.208333,5.379167,194,mars 2024,2024,3,83.6,9.2,13.6,14.1,NA,NA,NA,NA
BRAS-SUR-MEUSE,49.208333,5.379167,194,avr. 2024,2024,4,69,10.7,16.3,23.4,NA,NA,NA,NA
BRAS-SUR-MEUSE,49.208333,5.379167,194,mai 2024,2024,5,99.1,15.1,20.3,20.5,NA,NA,NA,NA
BRAS-SUR-MEUSE,49.208333,5.379167,194,juin 2024,2024,6,90.2,16.8,22.9,46.3,NA,NA,NA,NA
BRAS-SUR-MEUSE,49.208333,5.379167,194,juil. 2024,2024,7,111.3,19.3,25.5,31.2,NA,NA,NA,NA
BRAS-SUR-MEUSE,49.208333,5.379167,194,août 2024,2024,8,87.1,20.4,26.8,18.8,NA,NA,NA,NA
BRAS-SUR-MEUSE,49.208333,5.379167,194,sept. 2024,2024,9,108.1,16.1,20.8,25.1,NA,NA,NA,NA
BRAS-SUR-MEUSE,49.208333,5.379167,194,oct. 2024,2024,10,74,13,17.4,27.6,NA,NA,NA,NA
BRAS-SUR-MEUSE,49.208333,5.379167,194,nov. 2024,2024,11,71.6,6.6,9.4,22.3,1,NA,NA,NA
BRAS-SUR-MEUSE,49.208333,5.379167,194,déc. 2024,2024,12,84.4,3.9,6.6,22.5,1,NA,NA,NA
BRAS-SUR-MEUSE,49.208333,5.379167,194,janv. 2025,2025,1,116.3,3.3,6.7,22.3,NA,NA,NA,NA
BRAS-SUR-MEUSE,49.208333,5.379167,194,févr. 2025,2025,2,32.8,4,7.5,10.2,NA,NA,NA,NA
BRAS-SUR-MEUSE,49.208333,5.379167,194,mars 2025,2025,3,7.2,7.9,14.8,2,NA,NA,NA,NA
