NOM_USUEL,LAT,LON,ALTI,AAAAMM,year,month,RR,TM,TX,RRAB,NBJNEIG,NBJGREL,NBJORAG,NBJBROU
ANCY_SAPC,45.843333,4.508167,626,janv. 2024,2024,1,43.6,4.1,7.3,14,NA,NA,NA,NA
ANCY_SAPC,45.843333,4.508167,626,févr. 2024,2024,2,54.4,7.1,10.4,18.4,NA,NA,NA,NA
ANCY_SAPC,45.843333,4.508167,626,mars 2024,2024,3,118.4,8.9,12.7,27.6,NA,NA,NA,NA
ANCY_SAPC,45.843333,4.508167,626,avr. 2024,2024,4,95.6,10.3,14.5,37.4,NA,NA,NA,NA
ANCY_SAPC,45.843333,4.508167,626,mai 2024,2024,5,129.9,13.9,18.2,17.8,NA,NA,NA,NA
ANCY_SAPC,45.843333,4.508167,626,juin 2024,2024,6,77.6,18,22.4,29.4,NA,NA,NA,NA
ANCY_SAPC,45.843333,4.508167,626,juil. 2024,2024,7,77.2,21,26.2,19.1,NA,NA,NA,NA
ANCY_SAPC,45.843333,4.508167,626,août 2024,2024,8,35,22.5,27.9,15,NA,NA,NA,NA
ANCY_SAPC,45.843333,4.508167,626,sept. 2024,2024,9,97.8,15.2,19.2,24.1,NA,NA,NA,NA
ANCY_SAPC,45.843333,4.508167,626,oct. 2024,2024,10,117.6,14.1,17.8,41.3,NA,NA,NA,NA
ANCY_SAPC,45.843333,4.508167,626,nov. 2024,2024,11,54.2,7.7,10.8,17.8,NA,NA,NA,NA
ANCY_SAPC,45.843333,4.508167,626,déc. 2024,2024,12,59.6,3.7,6.5,12.6,NA,NA,NA,NA
ANCY_SAPC,45.843333,4.508167,626,janv. 2025,2025,1,54.8,3.2,6.5,23.6,NA,NA,NA,NA
ANCY_SAPC,45.843333,4.508167,626,févr. 2025,2025,2,26.4,4.8,8.4,6.6,NA,NA,NA,NA
ANCY_SAPC,45.843333,4.508167,626,mars 2025,2025,3,40.6,7.7,12,9.6,NA,NA,NA,NA
ANCY_SAPC,45.843333,4.508167,626,avr. 2025,2025,4,81.6,12.1,16.7,40.2,NA,NA,NA,NA
ANCY_SAPC,45.843333,4.508167,626,mai 2025,2025,5,82.2,14.7,19.5,30.1,NA,NA,NA,NA
ANCY_SAPC,45.843333,4.508167,626,juin 2025,2025,6,50.2,22,27.2,21.4,NA,NA,NA,NA
ANCY_SAPC,45.843333,4.508167,626,juil. 2025,2025,7,89.1,20.8,25.9,50.2,NA,NA,NA,NA
ANCY_SAPC,45.843333,4.508167,626,août 2025,2025,8,56.9,22,27.6,15.1,NA,NA,NA,NA
ANCY_SAPC,45.843333,4.508167,626,sept. 2025,2025,9,100.6,17.4,21.8,29.8,NA,NA,NA,NA
BRINDAS,45.713333,4.693167,317,janv. 2024,2024,1,46.2,4.3,8.3,11.6,NA,NA,NA,NA
BRINDAS,45.713333,4.693167,317,févr. 2024,2024,2,42.3,8,11.9,14,NA,NA,NA,NA
BRINDAS,45.713333,4.693167,317,mars 2024,2024,3,149,9.8,14.6,39.4,NA,NA,NA,NA
BRINDAS,45.713333,4.693167,317,avr. 2024,2024,4,100.5,11.6,16.4,30,NA,NA,NA,NA
BRINDAS,45.713333,4.693167,317,mai 2024,2024,5,95.4,14.9,20.2,21.2,NA,NA,NA,NA
BRINDAS,45.713333,4.693167,317,juin 2024,2024,6,64.4,19.5,24.7,17.4,NA,NA,NA,NA
BRINDAS,45.713333,4.693167,317,juil. 2024,2024,7,50.2,22.2,28.6,17.7,NA,NA,NA,NA
BRINDAS,45.713333,4.693167,317,août 2024,2024,8,48.7,23.4,29.9,21.4,NA,NA,NA,NA
BRINDAS,45.713333,4.693167,317,sept. 2024,2024,9,82,16.4,21.2,21.2,NA,NA,NA,NA
BRINDAS,45.713333,4.693167,317,oct. 2024,2024,10,194.3,14.9,19.2,61.3,NA,NA,NA,NA
BRINDAS,45.713333,4.693167,317,nov. 2024,2024,11,31.6,8.2,11.7,10,NA,NA,NA,NA
BRINDAS,45.713333,4.693167,317,déc. 2024,2024,12,54.6,2.8,5.9,15.2,NA,NA,NA,NA
BRINDAS,45.713333,4.693167,317,janv. 2025,2025,1,40.4,4.3,7.9,13.4,NA,NA,NA,NA
BRINDAS,45.713333,4.693167,317,févr. 2025,2025,2,24,5.9,9.9,10.8,NA,NA,NA,NA
BRINDAS,45.713333,4.693167,317,mars 2025,2025,3,42,9,13.9,12.6,NA,NA,NA,NA
BRINDAS,45.713333,4.693167,317,avr. 2025,2025,4,74.6,12.6,18.6,39.2,NA,NA,NA,NA
BRINDAS,45.713333,4.693167,317,mai 2025,2025,5,70.6,15.6,21.3,33.9,NA,NA,NA,NA
BRINDAS,45.713333,4.693167,317,juin 2025,2025,6,77.3,22.3,29.2,41.6,NA,NA,NA,NA
BRINDAS,45.713333,4.693167,317,juil. 2025,2025,7,80,21.7,27.8,26.9,NA,NA,NA,NA
BRINDAS,45.713333,4.693167,317,août 2025,2025,8,54.6,22.6,29.7,20.8,NA,NA,NA,NA
BRINDAS,45.713333,4.693167,317,sept. 2025,2025,9,75.8,18.2,23.4,33.2,NA,NA,NA,NA
LYON-BRON,45.721333,4.949167,202,janv. 2024,2024,1,44.2,5.3,9,16.7,3,NA,0,8
LYON-BRON,45.721333,4.949167,202,févr. 2024,2024,2,41.9,8.9,12.4,15.6,0,NA,0,3
LYON-BRON,45.721333,4.949167,202,mars 2024,2024,3,137.7,10.9,15.7,33,1,NA,2,0
LYON-BRON,45.721333,4.949167,202,avr. 2024,2024,4,144.6,12.5,17.1,74.1,0,NA,1,1
LYON-BRON,45.721333,4.949167,202,mai 2024,2024,5,116.8,15.9,20.8,36.8,0,NA,4,1
LYON-BRON,45.721333,4.949167,202,juin 2024,2024,6,63.6,20.5,25.6,27.3,0,NA,7,0
LYON-BRON,45.721333,4.949167,202,juil. 2024,2024,7,40.3,23.3,29.7,12.4,0,NA,5,0
LYON-BRON,45.721333,4.949167,202,août 2024,2024,8,37.1,24.3,31,18.6,0,NA,7,0
LYON-BRON,45.721333,4.949167,202,sept. 2024,2024,9,109.4,17.4,22.1,29.7,0,NA,3,1
LYON-BRON,45.721333,4.949167,202,oct. 2024,2024,10,179.8,15.8,20,55.3,0,NA,3,4
LYON-BRON,45.721333,4.949167,202,nov. 2024,2024,11,22.1,8.7,12.3,12.1,0,NA,0,16
LYON-BRON,45.721333,4.949167,202,déc. 2024,2024,12,51.8,3.8,6.6,13.3,0,NA,0,12
LYON-BRON,45.721333,4.949167,202,janv. 2025,2025,1,57.3,5.2,8.5,12.9,2,NA,0,9
LYON-BRON,45.721333,4.949167,202,févr. 2025,2025,2,17.9,6.7,10.4,6.7,0,NA,0,1
LYON-BRON,45.721333,4.949167,202,mars 2025,2025,3,46.5,9.6,14.5,9.9,0,NA,1,0
LYON-BRON,45.721333,4.949167,202,avr. 2025,2025,4,93.6,13.4,19.3,44.3,0,NA,2,3
LYON-BRON,45.721333,4.949167,202,mai 2025,2025,5,58.7,16.1,22.1,17.2,0,NA,4,2
LYON-BRON,45.721333,4.949167,202,juin 2025,2025,6,43.5,23.5,30.4,12.9,0,NA,8,2
LYON-BRON,45.721333,4.949167,202,juil. 2025,2025,7,71.7,22.6,28.7,28.6,0,NA,7,0
LYON-BRON,45.721333,4.949167,202,août 2025,2025,8,64.4,23.6,30.6,19.2,0,NA,7,0
LYON-BRON,45.721333,4.949167,202,sept. 2025,2025,9,65.9,19.6,24.4,25.6,0,NA,2,2
COURS LA VILLE_SAPC,46.098667,4.325833,578,janv. 2024,2024,1,55.6,4.2,7.6,14.2,NA,NA,NA,NA
COURS LA VILLE_SAPC,46.098667,4.325833,578,févr. 2024,2024,2,87,7,10.2,29,NA,NA,NA,NA
COURS LA VILLE_SAPC,46.098667,4.325833,578,mars 2024,2024,3,123.8,8.9,12.7,28,NA,NA,NA,NA
COURS LA VILLE_SAPC,46.098667,4.325833,578,avr. 2024,2024,4,95.2,10.3,14.7,20.8,NA,NA,NA,NA
COURS LA VILLE_SAPC,46.098667,4.325833,578,mai 2024,2024,5,158.3,13.4,18,19.6,NA,NA,NA,NA
COURS LA VILLE_SAPC,46.098667,4.325833,578,juin 2024,2024,6,108.3,17.8,22.4,23.1,NA,NA,NA,NA
COURS LA VILLE_SAPC,46.098667,4.325833,578,juil. 2024,2024,7,149.5,20.5,26,52.1,NA,NA,NA,NA
COURS LA VILLE_SAPC,46.098667,4.325833,578,août 2024,2024,8,49.2,21.5,27.4,25.6,NA,NA,NA,NA
COURS LA VILLE_SAPC,46.098667,4.325833,578,sept. 2024,2024,9,164.6,14.7,18.8,54.6,NA,NA,NA,NA
COURS LA VILLE_SAPC,46.098667,4.325833,578,oct. 2024,2024,10,98.8,14.7,18.6,47.2,NA,NA,NA,NA
COURS LA VILLE_SAPC,46.098667,4.325833,578,nov. 2024,2024,11,64.5,8.4,12.3,28.9,NA,NA,NA,NA
COURS LA VILLE_SAPC,46.098667,4.325833,578,déc. 2024,2024,12,103,3.9,7,21.6,NA,NA,NA,NA
COURS LA VILLE_SAPC,46.098667,4.325833,578,janv. 2025,2025,1,63,4.4,8,9.8,NA,NA,NA,NA
COURS LA VILLE_SAPC,46.098667,4.325833,578,févr. 2025,2025,2,25.6,5.6,9.5,4.4,NA,NA,NA,NA
COURS LA VILLE_SAPC,46.098667,4.325833,578,mars 2025,2025,3,50.4,7.9,12.2,14.6,NA,NA,NA,NA
COURS LA VILLE_SAPC,46.098667,4.325833,578,avr. 2025,2025,4,89.8,11.8,16.9,35.6,NA,NA,NA,NA
COURS LA VILLE_SAPC,46.098667,4.325833,578,mai 2025,2025,5,85.9,14.5,19.7,12.9,NA,NA,NA,NA
COURS LA VILLE_SAPC,46.098667,4.325833,578,juin 2025,2025,6,69.3,21.1,27.1,34.4,NA,NA,NA,NA
COURS LA VILLE_SAPC,46.098667,4.325833,578,juil. 2025,2025,7,54.3,20,25.6,25.1,NA,NA,NA,NA
COURS LA VILLE_SAPC,46.098667,4.325833,578,août 2025,2025,8,93.7,21.2,27.4,30.5,NA,NA,NA,NA
COURS LA VILLE_SAPC,46.098667,4.325833,578,sept. 2025,2025,9,94.3,16.7,21.1,31.6,NA,NA,NA,NA
LIERGUES_SAPC,45.9765,4.650333,290,janv. 2024,2024,1,29.7,4.6,8.3,9.8,NA,NA,NA,NA
LIERGUES_SAPC,45.9765,4.650333,290,févr. 2024,2024,2,44.8,8.3,11.9,16.2,NA,NA,NA,NA
LIERGUES_SAPC,45.9765,4.650333,290,mars 2024,2024,3,124,10.2,14.8,26.2,NA,NA,NA,NA
LIERGUES_SAPC,45.9765,4.650333,290,avr. 2024,2024,4,93.8,11.7,16.6,36.6,NA,NA,NA,NA
LIERGUES_SAPC,45.9765,4.650333,290,mai 2024,2024,5,153.8,15.2,20.2,64.2,NA,NA,NA,NA
LIERGUES_SAPC,45.9765,4.650333,290,juin 2024,2024,6,86.2,19.4,24.4,21,NA,NA,NA,NA
LIERGUES_SAPC,45.9765,4.650333,290,juil. 2024,2024,7,52.9,22,28.1,13.9,NA,NA,NA,NA
LIERGUES_SAPC,45.9765,4.650333,290,août 2024,2024,8,21.2,23,29.6,10.8,NA,NA,NA,NA
