NOM_USUEL,LAT,LON,ALTI,AAAAMM,year,month,RR,TM,TX,RRAB,NBJNEIG,NBJGREL,NBJORAG,NBJBROU
ALBON CREUX DE LA TINE,45.245,4.85,153,janv. 1939,1939,1,34.7,NA,NA,21,NA,NA,NA,NA
ALBON CREUX DE LA TINE,45.245,4.85,153,févr. 1939,1939,2,18.1,NA,NA,4,NA,NA,NA,NA
ALBON CREUX DE LA TINE,45.245,4.85,153,mars 1939,1939,3,27,NA,NA,3.4,NA,NA,NA,NA
ALBON CREUX DE LA TINE,45.245,4.85,153,avr. 1939,1939,4,67.2,NA,NA,28,NA,NA,NA,NA
ALBON CREUX DE LA TINE,45.245,4.85,153,mai 1939,1939,5,74.5,NA,NA,23,NA,NA,NA,NA
ALBON CREUX DE LA TINE,45.245,4.85,153,juin 1939,1939,6,120.2,NA,NA,39,NA,NA,NA,NA
ALBON CREUX DE LA TINE,45.245,4.85,153,juil. 1939,1939,7,97.5,NA,NA,49,NA,NA,NA,NA
ALBON CREUX DE LA TINE,45.245,4.85,153,août 1939,1939,8,70.5,NA,NA,30,NA,NA,NA,NA
ALBON CREUX DE LA TINE,45.245,4.85,153,sept. 1939,1939,9,62.5,NA,NA,17,NA,NA,NA,NA
ALBON CREUX DE LA TINE,45.245,4.85,153,oct. 1939,1939,10,64.3,NA,NA,16,NA,NA,NA,NA
ALBON CREUX DE LA TINE,45.245,4.85,153,nov. 1939,1939,11,63,NA,NA,47,NA,NA,NA,NA
ALBON CREUX DE LA TINE,45.245,4.85,153,déc. 1939,1939,12,33.4,NA,NA,7,NA,NA,NA,NA
ALBON CREUX DE LA TINE,45.245,4.85,153,avr. 1942,1942,4,25.6,NA,NA,9.5,NA,NA,NA,NA
ALBON CREUX DE LA TINE,45.245,4.85,153,mai 1942,1942,5,59.1,NA,NA,13,NA,NA,NA,NA
ALBON CREUX DE LA TINE,45.245,4.85,153,juin 1942,1942,6,13.3,NA,NA,8,NA,NA,NA,NA
ALBON CREUX DE LA TINE,45.245,4.85,153,juil. 1942,1942,7,35.8,NA,NA,16.5,NA,NA,NA,NA
ALBON CREUX DE LA TINE,45.245,4.85,153,août 1942,1942,8,22,NA,NA,15.5,NA,NA,NA,NA
ALBON CREUX DE LA TINE,45.245,4.85,153,oct. 1942,1942,10,117.7,NA,NA,43,NA,NA,NA,NA
ALBON CREUX DE LA TINE,45.245,4.85,153,nov. 1942,1942,11,19.9,NA,NA,13,NA,NA,NA,NA
ALBON CREUX DE LA TINE,45.245,4.85,153,déc. 1942,1942,12,103.9,NA,NA,36,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,janv. 1890,1890,1,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,févr. 1890,1890,2,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,avr. 1890,1890,4,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,mai 1890,1890,5,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,juin 1890,1890,6,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,juil. 1890,1890,7,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,oct. 1890,1890,10,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,nov. 1890,1890,11,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,déc. 1890,1890,12,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,janv. 1891,1891,1,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,févr. 1891,1891,2,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,mars 1891,1891,3,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,avr. 1891,1891,4,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,mai 1891,1891,5,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,juin 1891,1891,6,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,juil. 1891,1891,7,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,févr. 1892,1892,2,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,mars 1892,1892,3,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,avr. 1892,1892,4,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,mai 1892,1892,5,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,juin 1892,1892,6,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,févr. 1893,1893,2,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,mars 1893,1893,3,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,avr. 1893,1893,4,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,mai 1893,1893,5,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,juin 1893,1893,6,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,juil. 1893,1893,7,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,oct. 1893,1893,10,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,nov. 1893,1893,11,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,déc. 1893,1893,12,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,janv. 1894,1894,1,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,févr. 1894,1894,2,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,mars 1894,1894,3,NA,NA,NA,NA,NA,NA,NA,NA
ALLEX BOURG,44.763333,4.913333,250,avr. 1894,1894,4,NA,NA,NA,NA,NA,NA,NA,NA
