NOM_USUEL,LAT,LON,ALTI,AAAAMM,year,month,RR,TM,TX,RRAB,NBJNEIG,NBJGREL,NBJORAG,NBJBROU
LA TONTOUTA,-22.017333,166.222333,37,janv. 1949,1949,1,131,NA,NA,73.3,NA,NA,NA,NA
LA TONTOUTA,-22.017333,166.222333,37,févr. 1949,1949,2,14.5,NA,NA,5.1,NA,NA,NA,NA
LA TONTOUTA,-22.017333,166.222333,37,mars 1949,1949,3,36.3,NA,NA,16.8,NA,NA,NA,NA
LA TONTOUTA,-22.017333,166.222333,37,avr. 1949,1949,4,111.2,NA,NA,43,NA,NA,NA,NA
LA TONTOUTA,-22.017333,166.222333,37,mai 1949,1949,5,215.6,NA,NA,99.2,NA,NA,NA,NA
LA TONTOUTA,-22.017333,166.222333,37,juin 1949,1949,6,145.3,NA,NA,78.5,NA,NA,NA,NA
LA TONTOUTA,-22.017333,166.222333,37,juil. 1949,1949,7,32.5,NA,NA,13.7,NA,NA,NA,NA
LA TONTOUTA,-22.017333,166.222333,37,août 1949,1949,8,73.7,NA,NA,35.5,NA,NA,NA,NA
LA TONTOUTA,-22.017333,166.222333,37,sept. 1949,1949,9,23.3,NA,NA,11.8,NA,NA,NA,NA
LA TONTOUTA,-22.017333,166.222333,37,oct. 1949,1949,10,7.7,NA,NA,3,NA,NA,NA,NA
LA TONTOUTA,-22.017333,166.222333,37,nov. 1949,1949,11,7.5,NA,NA,7.3,NA,NA,NA,NA
LA TONTOUTA,-22.017333,166.222333,37,déc. 1949,1949,12,67.3,NA,NA,23.9,NA,NA,NA,NA
