NOM_USUEL,LAT,LON,ALTI,AAAAMM,year,month,RR,TM,TX,RRAB,NBJNEIG,NBJGREL,NBJORAG,NBJBROU
ABONDANCE,46.2845,6.734167,947,mai 1944,1944,5,43.4,NA,NA,9.4,NA,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,juin 1944,1944,6,141.7,NA,NA,29.5,NA,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,juil. 1944,1944,7,161.8,NA,NA,53.5,NA,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,août 1944,1944,8,141.8,NA,NA,41.4,NA,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,sept. 1944,1944,9,199.4,NA,NA,45,NA,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,oct. 1944,1944,10,113.2,NA,NA,39.2,NA,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,nov. 1944,1944,11,211.5,NA,NA,60,NA,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,déc. 1944,1944,12,52,NA,NA,44,NA,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,janv. 1945,1945,1,7.9,NA,NA,6,NA,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,févr. 1945,1945,2,22.4,NA,NA,20.3,NA,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,mars 1945,1945,3,19.8,NA,NA,8.3,NA,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,avr. 1945,1945,4,83.6,NA,NA,16.5,NA,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,mai 1945,1945,5,123.1,NA,NA,35.9,NA,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,juin 1945,1945,6,89.4,NA,NA,28.5,NA,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,juil. 1945,1945,7,25.8,NA,NA,9.2,NA,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,août 1945,1945,8,232.9,NA,NA,62.1,NA,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,sept. 1945,1945,9,145.8,NA,NA,27.8,NA,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,oct. 1945,1945,10,76.3,NA,NA,18.9,NA,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,déc. 1945,1945,12,39.4,NA,NA,17.2,NA,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,janv. 1946,1946,1,101,NA,NA,27.2,7,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,févr. 1946,1946,2,125,NA,NA,32.4,14,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,mars 1946,1946,3,46,NA,NA,20.3,6,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,avr. 1946,1946,4,24.2,NA,NA,6.8,NA,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,mai 1946,1946,5,170.8,NA,NA,25.1,NA,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,juin 1946,1946,6,191.7,NA,NA,67.8,NA,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,juil. 1946,1946,7,120.8,NA,NA,31,NA,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,août 1946,1946,8,198.5,NA,NA,42,NA,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,sept. 1946,1946,9,153.5,NA,NA,29.7,NA,NA,NA,NA
ABONDANCE,46.2845,6.734167,947,oct. 1946,1946,10,66.3,NA,NA,18.4,NA,NA,NA,NA
