NOM_USUEL,LAT,LON,ALTI,AAAAMM,year,month,RR,TM,TX,RRAB,NBJNEIG,NBJGREL,NBJORAG,NBJBROU
ATTIGNEVILLE BOURG,48.383333,5.808333,310,août 1896,1896,8,30.6,NA,NA,8.1,NA,NA,NA,NA
ATTIGNEVILLE BOURG,48.383333,5.808333,310,sept. 1896,1896,9,136.1,NA,NA,25.1,NA,NA,NA,NA
ATTIGNEVILLE BOURG,48.383333,5.808333,310,oct. 1896,1896,10,235.7,NA,NA,44.2,NA,NA,NA,NA
ATTIGNEVILLE BOURG,48.383333,5.808333,310,nov. 1896,1896,11,26.6,NA,NA,8.2,NA,NA,NA,NA
ATTIGNEVILLE BOURG,48.383333,5.808333,310,déc. 1896,1896,12,117.7,NA,NA,33.5,NA,NA,NA,NA
ATTIGNEVILLE BOURG,48.383333,5.808333,310,janv. 1897,1897,1,32,NA,NA,7.4,NA,NA,NA,NA
ATTIGNEVILLE BOURG,48.383333,5.808333,310,févr. 1897,1897,2,76.8,NA,NA,22.1,NA,NA,NA,NA
ATTIGNEVILLE BOURG,48.383333,5.808333,310,mars 1897,1897,3,95.3,NA,NA,10.2,NA,NA,NA,NA
ATTIGNEVILLE BOURG,48.383333,5.808333,310,avr. 1897,1897,4,70.5,NA,NA,13.6,NA,NA,NA,NA
ATTIGNEVILLE BOURG,48.383333,5.808333,310,mai 1897,1897,5,29.7,NA,NA,5,NA,NA,NA,NA
ATTIGNEVILLE BOURG,48.383333,5.808333,310,juin 1897,1897,6,124.7,NA,NA,40,NA,NA,NA,NA
ATTIGNEVILLE BOURG,48.383333,5.808333,310,juil. 1897,1897,7,56.8,NA,NA,10.7,NA,NA,NA,NA
ATTIGNEVILLE BOURG,48.383333,5.808333,310,août 1897,1897,8,142.7,NA,NA,30.6,NA,NA,NA,NA
ATTIGNEVILLE BOURG,48.383333,5.808333,310,sept. 1897,1897,9,69.8,NA,NA,37.1,NA,NA,NA,NA
ATTIGNEVILLE BOURG,48.383333,5.808333,310,oct. 1897,1897,10,NA,NA,NA,NA,NA,NA,NA,NA
AULNOIS BOURG,48.256667,5.783333,400,janv. 1912,1912,1,NA,NA,NA,NA,NA,NA,NA,NA
AULNOIS BOURG,48.256667,5.783333,400,févr. 1912,1912,2,NA,NA,NA,NA,NA,NA,NA,NA
AULNOIS BOURG,48.256667,5.783333,400,mars 1912,1912,3,NA,NA,NA,NA,NA,NA,NA,NA
AULNOIS BOURG,48.256667,5.783333,400,avr. 1912,1912,4,NA,NA,NA,NA,NA,NA,NA,NA
AULNOIS BOURG,48.256667,5.783333,400,mai 1912,1912,5,NA,NA,NA,NA,NA,NA,NA,NA
AULNOIS BOURG,48.256667,5.783333,400,juin 1912,1912,6,NA,NA,NA,NA,NA,NA,NA,NA
AULNOIS BOURG,48.256667,5.783333,400,juil. 1912,1912,7,NA,NA,NA,NA,NA,NA,NA,NA
AULNOIS BOURG,48.256667,5.783333,400,août 1912,1912,8,NA,NA,NA,NA,NA,NA,NA,NA
AULNOIS BOURG,48.256667,5.783333,400,sept. 1912,1912,9,NA,NA,NA,NA,NA,NA,NA,NA
AULNOIS BOURG,48.256667,5.783333,400,oct. 1912,1912,10,NA,NA,NA,NA,NA,NA,NA,NA
AULNOIS BOURG,48.256667,5.783333,400,nov. 1912,1912,11,NA,NA,NA,NA,NA,NA,NA,NA
BAINS,48.004167,6.263167,319,mai 1949,1949,5,70.6,NA,NA,21.5,NA,NA,NA,NA
BAINS,48.004167,6.263167,319,juin 1949,1949,6,28,NA,NA,12.1,NA,NA,NA,NA
BAINS,48.004167,6.263167,319,juil. 1949,1949,7,9.1,NA,NA,4.3,NA,NA,NA,NA
BAINS,48.004167,6.263167,319,août 1949,1949,8,95.2,NA,NA,37.5,NA,NA,NA,NA
BAINS,48.004167,6.263167,319,sept. 1949,1949,9,29.4,NA,NA,10.8,NA,NA,NA,NA
BAINS,48.004167,6.263167,319,oct. 1949,1949,10,49.6,NA,NA,21.3,NA,NA,NA,NA
BAINS,48.004167,6.263167,319,nov. 1949,1949,11,114.2,NA,NA,15.9,NA,NA,NA,NA
BAINS,48.004167,6.263167,319,déc. 1949,1949,12,128.9,NA,NA,24.3,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,févr. 1870,1870,2,43.4,NA,NA,10.4,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,mars 1870,1870,3,47,NA,NA,15.9,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,avr. 1870,1870,4,9,NA,NA,3.5,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,mai 1870,1870,5,49.2,NA,NA,14.1,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,juin 1870,1870,6,12.2,NA,NA,5.1,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,juil. 1870,1870,7,46.8,NA,NA,10.8,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,août 1870,1870,8,92.5,NA,NA,24.8,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,sept. 1870,1870,9,95,NA,NA,33.2,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,nov. 1870,1870,11,108.4,NA,NA,23.5,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,déc. 1870,1870,12,20.3,NA,NA,10.3,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,mai 1871,1871,5,32.2,NA,NA,18,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,juin 1871,1871,6,157.9,NA,NA,23.6,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,juil. 1871,1871,7,112,NA,NA,15.5,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,août 1871,1871,8,44.8,NA,NA,14.3,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,sept. 1871,1871,9,89.6,NA,NA,13,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,oct. 1871,1871,10,75.4,NA,NA,16,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,nov. 1871,1871,11,52.4,NA,NA,15.7,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,déc. 1871,1871,12,9.9,NA,NA,3.3,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,janv. 1872,1872,1,50.7,NA,NA,13.4,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,févr. 1872,1872,2,54.4,NA,NA,15.2,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,mars 1872,1872,3,50.3,NA,NA,10.6,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,avr. 1872,1872,4,98.1,NA,NA,24.7,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,mai 1872,1872,5,157.9,NA,NA,25.6,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,juin 1872,1872,6,112.4,NA,NA,20.3,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,juil. 1872,1872,7,122.1,NA,NA,33.7,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,août 1872,1872,8,102.9,NA,NA,18.7,NA,NA,NA,NA
BAINS-LES-BAINS,48.001667,6.263333,305,sept. 1872,1872,9,69.9,NA,NA,27.7,NA,NA,NA,NA
