NOM_USUEL,LAT,LON,ALTI,AAAAMM,year,month,RR,TM,TX,RRAB,NBJNEIG,NBJGREL,NBJORAG,NBJBROU
ALBIAC AGGLOMERATION,43.551667,1.78,289,févr. 1881,1881,2,57.7,NA,NA,13,NA,NA,NA,NA
ALBIAC AGGLOMERATION,43.551667,1.78,289,mars 1881,1881,3,26.6,NA,NA,15.1,NA,NA,NA,NA
ALBIAC AGGLOMERATION,43.551667,1.78,289,avr. 1881,1881,4,96,NA,NA,19.8,NA,NA,NA,NA
ALBIAC AGGLOMERATION,43.551667,1.78,289,mai 1881,1881,5,88.2,NA,NA,46,NA,NA,NA,NA
ALBIAC AGGLOMERATION,43.551667,1.78,289,juil. 1881,1881,7,2.9,NA,NA,2.8,NA,NA,NA,NA
ALBIAC AGGLOMERATION,43.551667,1.78,289,août 1881,1881,8,22.4,NA,NA,8.7,NA,NA,NA,NA
ALBIAC AGGLOMERATION,43.551667,1.78,289,oct. 1881,1881,10,66.4,NA,NA,32.5,NA,NA,NA,NA
ALBIAC AGGLOMERATION,43.551667,1.78,289,nov. 1881,1881,11,6.8,NA,NA,2.8,NA,NA,NA,NA
ALBIAC AGGLOMERATION,43.551667,1.78,289,déc. 1881,1881,12,53.8,NA,NA,18.9,NA,NA,NA,NA
ALBIAC AGGLOMERATION,43.551667,1.78,289,janv. 1882,1882,1,7.6,NA,NA,6.2,NA,NA,NA,NA
ALBIAC AGGLOMERATION,43.551667,1.78,289,févr. 1882,1882,2,26.8,NA,NA,18.1,NA,NA,NA,NA
ALBIAC AGGLOMERATION,43.551667,1.78,289,mars 1882,1882,3,30,NA,NA,8.1,NA,NA,NA,NA
ALBIAC AGGLOMERATION,43.551667,1.78,289,avr. 1882,1882,4,50.2,NA,NA,12.3,NA,NA,NA,NA
ALBIAC AGGLOMERATION,43.551667,1.78,289,mai 1882,1882,5,26.4,NA,NA,7,NA,NA,NA,NA
ALBIAC AGGLOMERATION,43.551667,1.78,289,juin 1882,1882,6,57.6,NA,NA,19,NA,NA,NA,NA
ALBIAC AGGLOMERATION,43.551667,1.78,289,juil. 1882,1882,7,95.6,NA,NA,40.5,NA,NA,NA,NA
ALBIAC AGGLOMERATION,43.551667,1.78,289,janv. 1883,1883,1,37.2,NA,NA,9.8,NA,NA,NA,NA
ALBIAC AGGLOMERATION,43.551667,1.78,289,févr. 1883,1883,2,49,NA,NA,10,NA,NA,NA,NA
ALBIAC AGGLOMERATION,43.551667,1.78,289,mars 1883,1883,3,24,NA,NA,6,NA,NA,NA,NA
ALBIAC AGGLOMERATION,43.551667,1.78,289,avr. 1883,1883,4,45,NA,NA,13,NA,NA,NA,NA
ALBIAC AGGLOMERATION,43.551667,1.78,289,mai 1883,1883,5,43.2,NA,NA,10.7,NA,NA,NA,NA
ALBIAC AGGLOMERATION,43.551667,1.78,289,juin 1883,1883,6,70.7,NA,NA,13.3,NA,NA,NA,NA
ALBIAC AGGLOMERATION,43.551667,1.78,289,juil. 1883,1883,7,18.7,NA,NA,8.5,NA,NA,NA,NA
