NOM_USUEL,LAT,LON,ALTI,AAAAMM,year,month,RR,TM,TX,RRAB,NBJNEIG,NBJGREL,NBJORAG,NBJBROU
AIGUEBELETTE,45.551667,5.813333,400,oct. 1941,1941,10,78.7,NA,NA,49.2,NA,NA,NA,NA
AIGUEBELLE AGGLOMERATION,45.541667,6.303333,324,juil. 1883,1883,7,NA,NA,NA,NA,NA,NA,NA,NA
AIGUEBELLE AGGLOMERATION,45.541667,6.303333,324,août 1883,1883,8,NA,NA,NA,NA,NA,NA,NA,NA
AIGUEBELLE AGGLOMERATION,45.541667,6.303333,324,sept. 1883,1883,9,NA,NA,NA,NA,NA,NA,NA,NA
AIGUEBELLE AGGLOMERATION,45.541667,6.303333,324,oct. 1883,1883,10,NA,NA,NA,NA,NA,NA,NA,NA
AIGUEBELLE AGGLOMERATION,45.541667,6.303333,324,nov. 1883,1883,11,NA,NA,NA,NA,NA,NA,NA,NA
AIGUEBELLE AGGLOMERATION,45.541667,6.303333,324,déc. 1883,1883,12,NA,NA,NA,NA,NA,NA,NA,NA
AIGUEBELLE AGGLOMERATION,45.541667,6.303333,324,janv. 1884,1884,1,NA,NA,NA,NA,NA,NA,NA,NA
AIGUEBELLE AGGLOMERATION,45.541667,6.303333,324,févr. 1884,1884,2,NA,NA,NA,NA,NA,NA,NA,NA
AIGUEBELLE AGGLOMERATION,45.541667,6.303333,324,mars 1884,1884,3,NA,NA,NA,NA,NA,NA,NA,NA
AIGUEBELLE AGGLOMERATION,45.541667,6.303333,324,avr. 1884,1884,4,NA,NA,NA,NA,NA,NA,NA,NA
AIGUEBELLE AGGLOMERATION,45.541667,6.303333,324,mai 1884,1884,5,NA,NA,NA,NA,NA,NA,NA,NA
AIGUEBELLE AGGLOMERATION,45.541667,6.303333,324,juin 1884,1884,6,NA,NA,NA,NA,NA,NA,NA,NA
AIGUEBELLE AGGLOMERATION,45.541667,6.303333,324,juil. 1884,1884,7,NA,NA,NA,NA,NA,NA,NA,NA
