NOM_USUEL,LAT,LON,ALTI,AAAAMM,year,month,RR,TM,TX,RRAB,NBJNEIG,NBJGREL,NBJORAG,NBJBROU
ALTHEN,43.989833,4.962167,35,janv. 1989,1989,1,8.5,4.9,11.1,3,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,févr. 1989,1989,2,30.5,7.4,14.2,18.5,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,mars 1989,1989,3,24.5,11.5,18.1,22,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,avr. 1989,1989,4,95.5,12,16.9,32,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,mai 1989,1989,5,4.5,17.9,25.3,4.5,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,juin 1989,1989,6,8,20.6,27.9,3,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,juil. 1989,1989,7,3,24.5,31.2,1.5,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,août 1989,1989,8,0.5,23.8,31,0.5,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,sept. 1989,1989,9,31.5,19.3,25.8,29.5,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,oct. 1989,1989,10,32,14.2,20.8,20,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,nov. 1989,1989,11,71,9.4,14.4,53,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,déc. 1989,1989,12,24,7.4,12.7,8.5,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,janv. 1990,1990,1,29,4.6,11.6,11,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,févr. 1990,1990,2,19.5,10.5,16.4,6.5,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,mars 1990,1990,3,12.5,10.9,17.7,12.5,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,avr. 1990,1990,4,71.5,11.8,17.4,20.5,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,mai 1990,1990,5,63,17.9,25,39,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,juin 1990,1990,6,18.5,20.4,27.3,8.5,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,juil. 1990,1990,7,2.5,23.9,31.3,1,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,août 1990,1990,8,45.5,23.2,30.9,33,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,sept. 1990,1990,9,26.5,19.3,26.2,13,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,oct. 1990,1990,10,133,16.4,21.4,39,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,nov. 1990,1990,11,21,9.3,13.6,5,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,déc. 1990,1990,12,71.5,3.6,7.3,42,1,NA,NA,NA
ALTHEN,43.989833,4.962167,35,janv. 1991,1991,1,26,4.9,9.9,19,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,févr. 1991,1991,2,28.5,5.3,10.3,11.5,2,NA,NA,NA
ALTHEN,43.989833,4.962167,35,mars 1991,1991,3,81,12,16.9,36,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,avr. 1991,1991,4,34.5,11.6,17.7,14,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,mai 1991,1991,5,17.5,14.9,20.4,10.5,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,juin 1991,1991,6,14.5,19.8,26.2,7,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,juil. 1991,1991,7,68,24.6,32.2,68,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,août 1991,1991,8,28.5,24.2,31.5,16,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,sept. 1991,1991,9,101.5,21.1,27,47.5,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,oct. 1991,1991,10,139.5,13.1,18.4,29,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,nov. 1991,1991,11,31,8.7,13.5,9.5,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,déc. 1991,1991,12,2,4.2,9.1,1,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,janv. 1992,1992,1,26,4,8.8,18.5,1,NA,NA,NA
ALTHEN,43.989833,4.962167,35,févr. 1992,1992,2,27.5,6.9,12.5,21.5,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,mars 1992,1992,3,29,10.6,15.9,13,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,avr. 1992,1992,4,18.5,13.1,18.9,5.5,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,mai 1992,1992,5,84,18.2,24.3,32.5,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,juin 1992,1992,6,94,18.6,23.7,23,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,juil. 1992,1992,7,53.5,23,29.5,20,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,août 1992,1992,8,38,24,31.2,21,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,sept. 1992,1992,9,168,18.7,25,150,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,oct. 1992,1992,10,91.5,12.3,16.7,16,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,nov. 1992,1992,11,30,10.5,15.5,19,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,déc. 1992,1992,12,29,7.2,10.9,10,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,janv. 1993,1993,1,0,6.2,11.5,0,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,févr. 1993,1993,2,21.5,5.2,10.4,8.5,1,NA,NA,NA
ALTHEN,43.989833,4.962167,35,mars 1993,1993,3,23.5,9,14.4,12.5,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,avr. 1993,1993,4,191.5,12.8,18.2,57,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,mai 1993,1993,5,62.5,17.1,23.4,26,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,juin 1993,1993,6,27,21.1,27,15.5,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,juil. 1993,1993,7,26.5,21.5,28.1,15,NA,NA,NA,NA
ALTHEN,43.989833,4.962167,35,août 1993,1993,8,63,23.3,30.4,29.5,NA,NA,NA,NA
