NOM_USUEL,LAT,LON,ALTI,AAAAMM,year,month,RR,TM,TX,RRAB,NBJNEIG,NBJGREL,NBJORAG,NBJBROU
ANTRAIN,48.463333,-1.481667,25,janv. 1950,1950,1,24,NA,NA,12,1,NA,NA,NA
ANTRAIN,48.463333,-1.481667,25,févr. 1950,1950,2,64,NA,NA,10,NA,NA,NA,NA
ANTRAIN,48.463333,-1.481667,25,mars 1950,1950,3,24,NA,NA,8,NA,NA,NA,NA
ANTRAIN,48.463333,-1.481667,25,avr. 1950,1950,4,55,NA,NA,8,NA,NA,NA,NA
ANTRAIN,48.463333,-1.481667,25,mai 1950,1950,5,33,NA,NA,10,NA,NA,NA,NA
ANTRAIN,48.463333,-1.481667,25,juin 1950,1950,6,65.5,NA,NA,10,NA,NA,NA,NA
ANTRAIN,48.463333,-1.481667,25,juil. 1950,1950,7,58,NA,NA,12.3,NA,NA,NA,NA
ANTRAIN,48.463333,-1.481667,25,août 1950,1950,8,73.4,NA,NA,13,NA,NA,NA,NA
ANTRAIN,48.463333,-1.481667,25,sept. 1950,1950,9,47.5,NA,NA,10,NA,NA,NA,NA
ANTRAIN,48.463333,-1.481667,25,oct. 1950,1950,10,33.7,NA,NA,10,NA,NA,NA,NA
ANTRAIN,48.463333,-1.481667,25,nov. 1950,1950,11,111.7,NA,NA,25.2,NA,NA,NA,NA
ANTRAIN,48.463333,-1.481667,25,déc. 1950,1950,12,98.8,NA,NA,16.3,4,NA,NA,NA
ANTRAIN,48.463333,-1.481667,25,janv. 1951,1951,1,37,NA,NA,10.4,1,NA,NA,NA
ANTRAIN,48.463333,-1.481667,25,févr. 1951,1951,2,103.1,NA,NA,15.2,NA,NA,NA,NA
ANTRAIN,48.463333,-1.481667,25,mars 1951,1951,3,70.8,NA,NA,13.5,NA,NA,NA,NA
ANTRAIN,48.463333,-1.481667,25,avr. 1951,1951,4,47,NA,NA,9.2,NA,NA,NA,NA
ANTRAIN,48.463333,-1.481667,25,mai 1951,1951,5,105.6,NA,NA,13.4,NA,NA,NA,NA
ANTRAIN,48.463333,-1.481667,25,juin 1951,1951,6,123.7,NA,NA,21.5,NA,NA,NA,NA
ANTRAIN,48.463333,-1.481667,25,juil. 1951,1951,7,20.2,NA,NA,10.5,NA,NA,NA,NA
ANTRAIN,48.463333,-1.481667,25,août 1951,1951,8,108,NA,NA,15,NA,NA,NA,NA
ANTRAIN,48.463333,-1.481667,25,sept. 1951,1951,9,66.9,NA,NA,18.4,NA,NA,NA,NA
ANTRAIN,48.463333,-1.481667,25,oct. 1951,1951,10,21.2,NA,NA,10,NA,NA,NA,NA
ANTRAIN,48.463333,-1.481667,25,nov. 1951,1951,11,135.1,NA,NA,22.4,NA,NA,NA,NA
ANTRAIN,48.463333,-1.481667,25,déc. 1951,1951,12,101.2,NA,NA,30,NA,NA,NA,NA
