NOM_USUEL,LAT,LON,ALTI,AAAAMM,year,month,RR,TM,TX,RRAB,NBJNEIG,NBJGREL,NBJORAG,NBJBROU
AIGURANDE,46.436167,1.8225,427,janv. 1950,1950,1,24,NA,NA,7.8,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,févr. 1950,1950,2,99.4,NA,NA,15.3,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,mars 1950,1950,3,15.1,NA,NA,6.6,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,avr. 1950,1950,4,97.1,NA,NA,21.4,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,mai 1950,1950,5,55.3,NA,NA,12.5,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,juin 1950,1950,6,39.7,NA,NA,19.4,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,juil. 1950,1950,7,59.6,NA,NA,29.2,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,août 1950,1950,8,63.7,NA,NA,17.3,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,sept. 1950,1950,9,45.8,NA,NA,11.7,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,oct. 1950,1950,10,49.7,NA,NA,17.1,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,nov. 1950,1950,11,247.1,NA,NA,31.7,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,déc. 1950,1950,12,77.8,NA,NA,12.5,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,janv. 1951,1951,1,72.2,NA,NA,19.8,2,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,févr. 1951,1951,2,110.4,NA,NA,24.3,4,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,mars 1951,1951,3,111.2,NA,NA,32.4,5,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,avr. 1951,1951,4,51.8,NA,NA,11.4,1,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,mai 1951,1951,5,114.5,NA,NA,14.2,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,juin 1951,1951,6,121.5,NA,NA,18.5,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,juil. 1951,1951,7,46.3,NA,NA,15,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,août 1951,1951,8,105.3,NA,NA,32.8,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,sept. 1951,1951,9,70.3,NA,NA,17.3,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,oct. 1951,1951,10,54.1,NA,NA,9,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,nov. 1951,1951,11,75.8,NA,NA,11.3,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,déc. 1951,1951,12,70.7,NA,NA,16.5,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,janv. 1952,1952,1,126.9,NA,NA,26.2,10,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,févr. 1952,1952,2,99.1,NA,NA,26.7,7,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,mars 1952,1952,3,114.7,NA,NA,22.6,1,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,avr. 1952,1952,4,17.3,NA,NA,6.1,2,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,mai 1952,1952,5,69.7,NA,NA,15.2,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,juin 1952,1952,6,40.9,NA,NA,13.1,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,juil. 1952,1952,7,17.1,NA,NA,9.4,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,août 1952,1952,8,89.1,NA,NA,17.2,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,sept. 1952,1952,9,164.9,NA,NA,27.3,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,oct. 1952,1952,10,183.2,NA,NA,25.9,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,nov. 1952,1952,11,140.2,NA,NA,22.2,7,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,déc. 1952,1952,12,159.1,NA,NA,46.7,4,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,janv. 1953,1953,1,37,NA,NA,11.3,4,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,févr. 1953,1953,2,64.7,NA,NA,24.3,6,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,mars 1953,1953,3,10.4,NA,NA,5.1,1,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,avr. 1953,1953,4,123.3,NA,NA,17.9,3,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,mai 1953,1953,5,35.5,NA,NA,16.9,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,juin 1953,1953,6,60.3,NA,NA,13.8,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,juil. 1953,1953,7,127.1,NA,NA,45.4,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,août 1953,1953,8,40.2,NA,NA,14.2,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,sept. 1953,1953,9,105.5,NA,NA,45.5,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,oct. 1953,1953,10,81.5,NA,NA,17.9,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,nov. 1953,1953,11,30.5,NA,NA,7.5,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,déc. 1953,1953,12,28.7,NA,NA,9,1,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,janv. 1954,1954,1,61.1,NA,NA,14.2,5,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,févr. 1954,1954,2,101,NA,NA,18.4,4,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,mars 1954,1954,3,102.2,NA,NA,18.6,2,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,avr. 1954,1954,4,33.2,NA,NA,26.2,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,mai 1954,1954,5,73.3,NA,NA,18.1,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,juin 1954,1954,6,75.9,NA,NA,22.2,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,juil. 1954,1954,7,40.4,NA,NA,7.5,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,août 1954,1954,8,102.9,NA,NA,22.9,NA,NA,NA,NA
AIGURANDE,46.436167,1.8225,427,sept. 1954,1954,9,63.2,NA,NA,14.1,NA,NA,NA,NA
