NOM_USUEL,LAT,LON,ALTI,AAAAMM,year,month,RR,TM,TX,RRAB,NBJNEIG,NBJGREL,NBJORAG,NBJBROU
AIXE SUR VIENNE,45.783333,1.116667,275,nov. 1962,1962,11,146,NA,NA,55,1,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,déc. 1962,1962,12,65.4,NA,NA,16,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,janv. 1963,1963,1,26.2,NA,NA,9.5,2,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,févr. 1963,1963,2,80.7,NA,NA,31.9,1,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,mars 1963,1963,3,122.9,NA,NA,34.5,2,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,avr. 1963,1963,4,67,NA,NA,23.2,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,mai 1963,1963,5,46.8,NA,NA,15,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,juin 1963,1963,6,164.3,NA,NA,43.5,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,juil. 1963,1963,7,18.8,NA,NA,8,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,août 1963,1963,8,234.8,NA,NA,87.5,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,sept. 1963,1963,9,119.2,NA,NA,45.5,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,oct. 1963,1963,10,37.5,NA,NA,13.1,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,nov. 1963,1963,11,119.2,NA,NA,21,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,déc. 1963,1963,12,49.7,NA,NA,30.2,1,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,janv. 1964,1964,1,27.2,NA,NA,10.1,1,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,févr. 1964,1964,2,62.8,NA,NA,13.5,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,mars 1964,1964,3,92.6,NA,NA,16.6,2,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,avr. 1964,1964,4,104.1,NA,NA,39.5,1,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,mai 1964,1964,5,68.2,NA,NA,14,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,juin 1964,1964,6,31.3,NA,NA,11.5,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,juil. 1964,1964,7,5.9,NA,NA,3.6,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,août 1964,1964,8,54.3,NA,NA,16.4,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,sept. 1964,1964,9,60.6,NA,NA,24,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,oct. 1964,1964,10,106.7,NA,NA,27.5,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,nov. 1964,1964,11,51.7,NA,NA,17,2,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,déc. 1964,1964,12,55.2,NA,NA,23.5,4,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,janv. 1965,1965,1,109.5,NA,NA,22.1,3,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,févr. 1965,1965,2,6,NA,NA,2.4,2,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,mars 1965,1965,3,101.1,NA,NA,15,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,avr. 1965,1965,4,71.2,NA,NA,11.5,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,mai 1965,1965,5,59.8,NA,NA,8.8,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,juin 1965,1965,6,29.9,NA,NA,10,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,juil. 1965,1965,7,40.5,NA,NA,20.4,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,août 1965,1965,8,69.7,NA,NA,25.6,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,sept. 1965,1965,9,212,NA,NA,40.6,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,oct. 1965,1965,10,8.3,NA,NA,4.3,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,nov. 1965,1965,11,149.1,NA,NA,22,1,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,déc. 1965,1965,12,183.4,NA,NA,23.7,1,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,janv. 1966,1966,1,102.7,NA,NA,24,1,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,févr. 1966,1966,2,136.8,NA,NA,22,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,mars 1966,1966,3,45,NA,NA,16,1,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,avr. 1966,1966,4,88.8,NA,NA,21,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,mai 1966,1966,5,80.2,NA,NA,25.1,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,juin 1966,1966,6,100.5,NA,NA,21.5,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,juil. 1966,1966,7,57.6,NA,NA,18.1,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,août 1966,1966,8,62.1,NA,NA,31.6,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,sept. 1966,1966,9,23.5,NA,NA,16.9,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,oct. 1966,1966,10,129.8,NA,NA,67.1,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,nov. 1966,1966,11,85,NA,NA,30,1,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,déc. 1966,1966,12,123.9,NA,NA,17.1,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,janv. 1967,1967,1,43.2,NA,NA,16.3,2,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,févr. 1967,1967,2,106.6,NA,NA,33.2,1,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,mars 1967,1967,3,53.4,NA,NA,10.6,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,avr. 1967,1967,4,22.8,NA,NA,6.6,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,mai 1967,1967,5,129.5,NA,NA,25.5,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,juin 1967,1967,6,34.7,NA,NA,17,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,juil. 1967,1967,7,9.8,NA,NA,3,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,août 1967,1967,8,42,NA,NA,14,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,sept. 1967,1967,9,57.3,NA,NA,12.9,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,oct. 1967,1967,10,116,NA,NA,17.2,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,nov. 1967,1967,11,75.2,NA,NA,21.6,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,déc. 1967,1967,12,88.4,NA,NA,22.6,2,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,janv. 1968,1968,1,117.6,NA,NA,23.4,2,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,févr. 1968,1968,2,56.6,NA,NA,12,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,mars 1968,1968,3,33.5,NA,NA,13.4,1,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,avr. 1968,1968,4,88.8,NA,NA,20.2,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,mai 1968,1968,5,65.5,NA,NA,17,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,juin 1968,1968,6,35.8,NA,NA,10.3,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,juil. 1968,1968,7,74.4,NA,NA,20.1,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,août 1968,1968,8,146,NA,NA,34,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,sept. 1968,1968,9,123.6,NA,NA,29.3,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,oct. 1968,1968,10,45.8,NA,NA,15.5,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,nov. 1968,1968,11,35.4,NA,NA,19,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,déc. 1968,1968,12,101.6,NA,NA,28.8,2,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,janv. 1969,1969,1,60.5,NA,NA,19.1,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,févr. 1969,1969,2,50.9,NA,NA,19.1,3,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,mars 1969,1969,3,71.4,NA,NA,16.1,1,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,avr. 1969,1969,4,79.9,NA,NA,23.2,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,mai 1969,1969,5,125.6,NA,NA,26.9,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,juin 1969,1969,6,63.1,NA,NA,24.5,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,juil. 1969,1969,7,20.2,NA,NA,8.6,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,août 1969,1969,8,72.9,NA,NA,32.2,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,sept. 1969,1969,9,166.1,NA,NA,44.5,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,oct. 1969,1969,10,7.4,NA,NA,4.3,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,nov. 1969,1969,11,148.7,NA,NA,19.2,NA,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,déc. 1969,1969,12,81.7,NA,NA,17.5,3,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,janv. 1970,1970,1,119.7,NA,NA,33.4,1,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,févr. 1970,1970,2,139.5,NA,NA,19.7,2,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,mars 1970,1970,3,73.2,NA,NA,9.8,3,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,avr. 1970,1970,4,63,NA,NA,15.5,4,NA,NA,NA
AIXE SUR VIENNE,45.783333,1.116667,275,mai 1970,1970,5,42.1,NA,NA,17,NA,NA,NA,NA
